State,Truck Stop Name,Highway Route,Exit,Address,Latitude,Longitude
RI,TRAVEL CENTERS OF AMERICA #253,I-95,Exit 5-B,"849 VICTORY HWY W WEST GREENWICH, RI 02817",41.608865015027,-71.664188034676
